Source File Name,filename,Class ID,Class Name,fold
192361__jamesrodavidson__sampler-tree-falling.wav,7_10735.wav,7,TreeFalling,1
486263__craigsmith__r22-44-tree-falls-and-hits-ground.wav,7_10736.wav,7,TreeFalling,3
515313__matt-beer__timber-tree-falling-1.wav,7_10737.wav,7,TreeFalling,3
637911__kyles__tree-cut-crack-and-fall-in-forest2-stereo.wav,7_10738.wav,7,TreeFalling,5
111121__donjupitor__ste-000.wav,7_10739.wav,7,TreeFalling,3
593315__vitru20__4elements-earth-10-21.wav,7_10740.wav,7,TreeFalling,1
593315__vitru20__4elements-earth-10-21-3.wav,7_10741.wav,7,TreeFalling,5
593315__vitru20__4elements-earth-10-21-2.wav,7_10742.wav,7,TreeFalling,2
637912__kyles__tree-cut-crack-and-fall-in-forest3-movement-not-thud.wav,7_10743.wav,7,TreeFalling,2
645349__studio-cill__tree-crack.wav,7_10744.wav,7,TreeFalling,5
257650__speedygonzo__tree-stump-breaks-and-falls.wav,7_10745.wav,7,TreeFalling,2
593875__igroglaz__tree-fall.wav,7_10746.wav,7,TreeFalling,1
396509__kev-durr__log-falling-in-forest.wav,7_10747.wav,7,TreeFalling,4
530163__wyskoj__heavy-explosion-in-forest-debris-tree-falling-2.wav,7_10748.wav,7,TreeFalling,2
211539__tomble93__christmas-falling-over.wav,7_10749.wav,7,TreeFalling,5
111121__donjupitor__ste-000-2.wav,7_10750.wav,7,TreeFalling,1
530163__wyskoj__heavy-explosion-in-forest-debris-tree-falling.wav,7_10751.wav,7,TreeFalling,3
tree-felli_07054076.wav,7_10752.wav,7,TreeFalling,5
tree-felli_07054077.wav,7_10753.wav,7,TreeFalling,1
stroke-b_07002293.wav,7_10754.wav,7,TreeFalling,3
tree-felli_07054077-2.wav,7_10755.wav,7,TreeFalling,2
tree-felli_07058031.wav,7_10756.wav,7,TreeFalling,5
wooden-cra_07022332.wav,7_10757.wav,7,TreeFalling,3
tree-felli_07058029.wav,7_10758.wav,7,TreeFalling,4
tree-felli_nhu0500400.wav,7_10759.wav,7,TreeFalling,3
tree-felli_07058030.wav,7_10760.wav,7,TreeFalling,3
wooden-cra_07022334.wav,7_10761.wav,7,TreeFalling,1
stroke-b_07002293-2.wav,7_10762.wav,7,TreeFalling,4
tree-felli_07058129.wav,7_10763.wav,7,TreeFalling,1
tree-felli_07058129-2.wav,7_10764.wav,7,TreeFalling,4
50668__boilingsand__chainsaw-with-bobcat-idling-and-tree-bits-falling-080320.mp3,7_10765.wav,7,TreeFalling,2
558659__newlocknew__hurricane-in-the-pine-forest-25lrs-mltprcssng.wav,7_10766.wav,7,TreeFalling,3
550918__profispiesser__fxsasc-wood-tree-trunk-impact-ground-forest-5-variants.wav,7_10767.wav,7,TreeFalling,3
80845__ross-craig__zack-drops-a-tree.wav,7_10768.wav,7,TreeFalling,4
393826__inchadney__tree-coming-down.wav,7_10769.wav,7,TreeFalling,2
553193__t-man95__chainsaw-on-trees.wav,7_10770.wav,7,TreeFalling,5
583269__kevinsonger__tree-branch-crashing-in-the-forest.wav,7_10771.wav,7,TreeFalling,5
553268__t-man95__tree-felling-light-with-chainsaw.wav,7_10772.wav,7,TreeFalling,4
637698__kyles__motor-or-chainsaw-mean-sounding-nearby.wav,7_10773.wav,7,TreeFalling,5
felli_07058029.wav,7_10774.wav,7,TreeFalling,2
553193_A.wav,7_10775.wav,7,TreeFalling,4
71486__deleted-user-229898__helicopter4-distant.wav,8_10801.wav,8,Helicopter,4
71483__deleted-user-229898__helicopter1.wav,8_10802.wav,8,Helicopter,3
71485__deleted-user-229898__helicopter3.wav,8_10803.wav,8,Helicopter,4
71484__deleted-user-229898__helicopter2.wav,8_10804.wav,8,Helicopter,1
71489__deleted-user-229898__helicopter-big3.wav,8_10805.wav,8,Helicopter,2
71487__deleted-user-229898__helicopter-big1.wav,8_10806.wav,8,Helicopter,1
74242__benboncan__military-helicopter.wav,8_10807.wav,8,Helicopter,3
71488__deleted-user-229898__helicopter-big2.wav,8_10808.wav,8,Helicopter,2
49481__lorenzosu__helicopterpassage-28sec.wav,8_10809.wav,8,Helicopter,4
49482__lorenzosu__helicopterraw-16sec (1).wav,8_10810.wav,8,Helicopter,1
49482__lorenzosu__helicopterraw-16sec.wav,8_10811.wav,8,Helicopter,1
49483__lorenzosu__helicopterraw-30sec.wav,8_10812.wav,8,Helicopter,2
348991__bzamecnik__powerful-helicopter-sound-bell-407-ok-alb.wav,8_10813.wav,8,Helicopter,4
56292__benboncan__hofrenydd.wav,8_10814.wav,8,Helicopter,5
28116__ermine__070103-00-35-strafingchopper-initpass.wav,8_10815.wav,8,Helicopter,3
521365__taylordonj__helicopterfieldwithbirds.wav,8_10816.wav,8,Helicopter,4
521365__taylordonj__helicopterfieldwithbirds1.wav,8_10817.wav,8,Helicopter,1
340802__akc1231__helicopter.wav,8_10818.wav,8,Helicopter,3
251783__ninafoletti__helicopter.wav,8_10819.wav,8,Helicopter,1
20814__popcorn__helicopter.wav,8_10820.wav,8,Helicopter,1
534855__m-cel__helicopter-flyby.wav,8_10821.wav,8,Helicopter,5
395594__beeproductive__helicopter-2.wav,8_10822.wav,8,Helicopter,4
150976__mings__helicopter-landing.wav,8_10823.wav,8,Helicopter,2
388287__pan14__helicopter-passby-1.wav,8_10824.wav,8,Helicopter,1
404709__blimp66__helicopter-fly-over.wav,8_10825.wav,8,Helicopter,3
39973__dobroide__20070820-tent-rain-helicopter.wav,8_10826.wav,8,Helicopter,4
68630__bwav__helicopter-take-off-distance.wav,8_10827.wav,8,Helicopter,3
345084__metrostock99__helicopter-overhead-v-1-cleanfinal.wav,8_10828.wav,8,Helicopter,3
467225__derjuli__helicopter-flyby.wav,8_10829.wav,8,Helicopter,3
460137__dela-deb__helicopter-rustling-leaves.wav,8_10830.wav,8,Helicopter,5
191131__yacou__helicopter-and-thunder.wav,8_10831.wav,8,Helicopter,3
48418__inchadney__helicopter.wav,8_10832.wav,8,Helicopter,1
520915__5ound5murf23__helicopter.wav,8_10833.wav,8,Helicopter,2
133675__klangpinnwand__helicopter-start.wav,8_10834.wav,8,Helicopter,4
118453__omar-alvarado__helicopter-leave.wav,8_10835.wav,8,Helicopter,3
19516__gezortenplotz__helicopter-fadeout.wav,8_10836.wav,8,Helicopter,5
440161__olesouwester__helicopter-2.wav,8_10837.wav,8,Helicopter,1
77312__gezortenplotz__helicopter02.wav,8_10838.wav,8,Helicopter,2
355053__supersciri__helicopter-and-cow-bells.wav,8_10839.wav,8,Helicopter,4
574240__frodeims__helicopter-passing.wav,8_10840.wav,8,Helicopter,3
126448__inchadney__helicopter.wav,8_10841.wav,8,Helicopter,1
173102__zabuhailo__helicopter1.wav,8_10842.wav,8,Helicopter,2
173102__zabuhailo__helicopter1..wav,8_10843.wav,8,Helicopter,1
173101__zabuhailo__helicopter2.wav,8_10844.wav,8,Helicopter,1
"173101__zabuhailo__helicopter2,.wav",8_10845.wav,8,Helicopter,5
188822__peridactyloptrix__helicopter-landing.wav,8_10846.wav,8,Helicopter,4
188822__peridactyloptrix__helicopter-landing..wav,8_10847.wav,8,Helicopter,4
318196__2hear__army-helicopter.wav,8_10848.wav,8,Helicopter,5
258380__constructabeat__air-tone-london-with-helicopter.wav,8_10849.wav,8,Helicopter,5
258380__constructabeat__air-tone-london-with-helicopter2.wav,8_10850.wav,8,Helicopter,4
77313__gezortenplotz__helicopter03.wav,8_10851.wav,8,Helicopter,2
77313__gezortenplotz__helicopter031.wav,8_10852.wav,8,Helicopter,5
346934__clucs__helicopter.wav,8_10853.wav,8,Helicopter,2
346934__clucs__helicopter1.wav,8_10854.wav,8,Helicopter,5
398744__anthousai__birds-helicopter-01.wav,8_10855.wav,8,Helicopter,4
398744__anthousai__birds-helicopter-011.wav,8_10856.wav,8,Helicopter,2
437148__neilraouf__helicopter-appraoching-from-distance-48khz-24bit.wav,8_10857.wav,8,Helicopter,5
437148__neilraouf__helicopter-appraoching-from-distance-48khz-24bit1.wav,8_10858.wav,8,Helicopter,2
494969__nuncaconoci__helicopter.wav,8_10859.wav,8,Helicopter,2
556020__thegreatbelow__helicopter-hovering-distant.wav,8_10860.wav,8,Helicopter,3
556020__thegreatbelow__helicopter-hovering-distant1.wav,8_10861.wav,8,Helicopter,3
66643__benboncan__chinook-high.wav,8_10862.wav,8,Helicopter,2
638259__alex-carvalho__helicopter.wav,8_10863.wav,8,Helicopter,5
548340__thegreatbelow__helicopter-hovering-close.wav,8_10864.wav,8,Helicopter,1
583974__soundsnapfx__police-helicopter-operating.wav,8_10865.wav,8,Helicopter,4
177957__senorstudy__helicopter-inside-takeoff.wav,8_10866.wav,8,Helicopter,1
154926__kerouac21__london-exterior-helicopter-passes-overhead.wav,8_10867.wav,8,Helicopter,3
133500__setuniman__circling-helicopter-m97-34c.wav,8_10868.wav,8,Helicopter,5
177957__senorstudy__helicopter-inside-takeoff1.wav,8_10869.wav,8,Helicopter,2
28118__ermine__070103-00-35-strafingchopper-searchingpass.wav,8_10870.wav,8,Helicopter,5
258380__constructabeat__air-tone-london-with-helicopter1.wav,8_10871.wav,8,Helicopter,3
161579_(1)_doctor567__helicopter-flyover.wav,8_10872.wav,8,Helicopter,4
325679_(2)_anika11__helicopter-helicopter-flying-by-sfx.wav,8_10873.wav,8,Helicopter,5
325679_(1)_anika11__helicopter-helicopter-flying-by-sfx.wav,8_10874.wav,8,Helicopter,2
161579_(2)_doctor567__helicopter-flyover.wav,8_10875.wav,8,Helicopter,5
345558__inspectorj__car-engine-exterior-a.wav,9_10901.wav,9,VehicleEngine,2
585215__myeclecticself__car-engine-maserati-granturismo-switch-to-sport-mode-and-launch.wav,9_10902.wav,9,VehicleEngine,5
585215__myeclecticself__car-engine-maserati-granturismo-switch-to-sport-mode-and-launch11.wav,9_10903.wav,9,VehicleEngine,4
544629__legnalegna55__starting-truck-sound.wav,9_10904.wav,9,VehicleEngine,4
332386__gladkiy__drive-away-ford-transit-ambulance.wav,9_10905.wav,9,VehicleEngine,1
332385__gladkiy__idle-mitsubishi-pajero-front-engine.wav,9_10906.wav,9,VehicleEngine,2
425656__soundholder__renault-kangoo-1-6-16v-onboard-engine-gas-pressing-on-idle-mono-4061.wav,9_10907.wav,9,VehicleEngine,4
425508__soundholder__bmw-640d-gran-coupe-engine-reverse-mono.wav,9_10908.wav,9,VehicleEngine,5
425495__soundholder__bmw-420d-gran-coupe-engine-start-idle-gas-pressing-and-off-mono.wav,9_10909.wav,9,VehicleEngine,5
425396__soundholder__audi-a4-b8-20tdi-update-engine-set1-acceleration-slow-mono.wav,9_10910.wav,9,VehicleEngine,4
425493__soundholder__bmw-114i-e87-engine-start-idle-off.wav,9_10911.wav,9,VehicleEngine,4
425838__soundholder__renault-master-28dti-engine-1-3-accelerations-wind-mono.wav,9_10912.wav,9,VehicleEngine,1
425838__soundholder__renault-master-28dti-engine-1-3-accelerations-wind-mononl.wav,9_10913.wav,9,VehicleEngine,5
425863__soundholder__volkswagen-golf-ii-1-6-diesel-engine-problem-mono.wav,9_10914.wav,9,VehicleEngine,2
425629__soundholder__jeep-grand-cherokee-wj-4-7-exterior-wet-asphalt-passby-20kmph-following-mono-8040.wav,9_10915.wav,9,VehicleEngine,1
425865__soundholder__volkswagen-golf-ii-1-6-diesel-exterior-passby-fast-mono.wav,9_10916.wav,9,VehicleEngine,3
425383__soundholder__audi-a4-allroad-20tfsi-exterior-drive-away-accelerating-fast-following-mono-ntg3.wav,9_10917.wav,9,VehicleEngine,5
257030__jagadamba__vehicle-passing-driving-car-lorry-van-bus-tractor-truck.wav,9_10918.wav,9,VehicleEngine,3
257030__jagadamba__vehicle-passing-driving-car-lorry-van-bus-tractor-truckgshj.wav,9_10919.wav,9,VehicleEngine,2
257029__jagadamba__vehicle-passing-driving-car-lorry-van-bus-tractor-truck.wav,9_10920.wav,9,VehicleEngine,1
332850__elgeorgia__diesel-car-engine-in-street.wav,9_10921.wav,9,VehicleEngine,5
379383__13fpanska-sychra-petr__bus-engine-running-outside.wav,9_10922.wav,9,VehicleEngine,1
425268__77pacer__airplane-tank-engine-sound.wav,9_10923.wav,9,VehicleEngine,1
182793__qubodup__military-vehicle-humming.wav,9_10924.wav,9,VehicleEngine,2
187564__qubodup__truck-engine-idle-loops.wav,9_10925.wav,9,VehicleEngine,5
188006__motion-s__motorbike-engine-passing.wav,9_10926.wav,9,VehicleEngine,4
219558__qubodup__bus-driving-off.wav,9_10927.wav,9,VehicleEngine,4
341608__ryding__car-accelerate.wav,9_10928.wav,9,VehicleEngine,3
523952__tim-kahn__cool-sounding-motorcycle.wav,9_10929.wav,9,VehicleEngine,5
536962__samuelgremaud__road-1.wav,9_10930.wav,9,VehicleEngine,5
536962__samuelgremaud__road-1haj.wav,9_10931.wav,9,VehicleEngine,3
536962__samuelgremaud__road-1hsisksks.wav,9_10932.wav,9,VehicleEngine,1
536962__samuelgremaud__road-1rtyui.wav,9_10933.wav,9,VehicleEngine,3
536962__samuelgremaud__road-1haha.wav,9_10934.wav,9,VehicleEngine,2
536962__samuelgremaud__road-1dcs.wav,9_10935.wav,9,VehicleEngine,2
262905__vlatkoblazek__older-car-start.wav,9_10936.wav,9,VehicleEngine,3
567575__arrowheadproductions__car-motor.wav,9_10937.wav,9,VehicleEngine,5
543959__samuelgremaud__tractor-2.wav,9_10938.wav,9,VehicleEngine,3
628807__the-underdog__binaural-car-going-past.wav,9_10939.wav,9,VehicleEngine,2
619046__mrrap4food__high-performance-car-start-and-idle.wav,9_10940.wav,9,VehicleEngine,4
639224__j-soundeffects__1990-volvo-240-dl-wet-night-drive-off.wav,9_10941.wav,9,VehicleEngine,4
403374__kellyn-lyn__carriage-motor.wav,9_10942.wav,9,VehicleEngine,4
368083__gacain__car-taking-off.wav,9_10943.wav,9,VehicleEngine,1
578717__gregorquendel__cars-drive-by-on-wet-street.wav,9_10944.wav,9,VehicleEngine,4
340167__rsn267__traffic-on-the-road.wav,9_10945.wav,9,VehicleEngine,3
241722__addiofbaddi__mercedes-passing-fast.wav,9_10946.wav,9,VehicleEngine,5
215190__arnaud-coutancier__2-cars-passing-on-wet-road.wav,9_10947.wav,9,VehicleEngine,4
512630__tim-kahn__late-night-burnout.wav,9_10948.wav,9,VehicleEngine,2
536961__samuelgremaud__truck-passing-1.wav,9_10949.wav,9,VehicleEngine,2
536960__samuelgremaud__truck-passing-2.wav,9_10950.wav,9,VehicleEngine,1
380805__eleniklelen__car-in-turn.wav,9_10951.wav,9,VehicleEngine,5
460935__dela-deb__old-car-startup-coffee-maker.wav,9_10952.wav,9,VehicleEngine,1
418266__arnaud-coutancier__motor-scooter-passing-on-icy-road.wav,9_10953.wav,9,VehicleEngine,4
622829__mullumbimby__cold-start-of-old-diesel-car.wav,9_10954.wav,9,VehicleEngine,5
631451__widosub__car-drive-engine-human-movements-interior.wav,9_10955.wav,9,VehicleEngine,2
631451__widosub__car-drive-engine-human-movements-interiorhkj.wav,9_10956.wav,9,VehicleEngine,1
425525__soundholder__cars-in-motion-passby-gas-engine-truck-medium-speed-stereo-ortf-8040.wav,9_10957.wav,9,VehicleEngine,2
253732__mings__vauxhall-chevette-idling.wav,9_10958.wav,9,VehicleEngine,3
425627__soundholder__jeep-grand-cherokee-wj-4-7-exterior-wet-asphalt-passby-fast-while-accelerating-following-mono-8040.wav,9_10959.wav,9,VehicleEngine,4
368667__nicstage__chieftanruncrush1.wav,9_10960.wav,9,VehicleEngine,3
348318__blackneon1234__braking-car.wav,9_10961.wav,9,VehicleEngine,2
451266__vinci7__van-stationary.wav,9_10962.wav,9,VehicleEngine,3
428606__soundlover16__omnia-truck-pass-by.wav,9_10963.wav,9,VehicleEngine,4
319499__peridactyloptrix__1950-ford-mercury-interior-ignition-and-slow-cruise.wav,9_10964.wav,9,VehicleEngine,1
319499__peridactyloptrix__1950-ford-mercury-interior-ignition-and-slow-cruiseghjbjnk.wav,9_10965.wav,9,VehicleEngine,3
213729__pitfactory__car-start-mercedes-diesel-outsidjklle.wav,9_10966.wav,9,VehicleEngine,1
376783__juanmower__carshow-cars-revs-crowd-005.wav,9_10967.wav,9,VehicleEngine,3
425655__soundholder__renault-kangoo-1-6-16v-onboard-engine-rpm-ramp-short-interior-stereo-m10.wav,9_10968.wav,9,VehicleEngine,2
425655__soundholder__renault-kangoo-1-6-16v-onboard-engine-rpm-ramp-short-interior-stereo-m10fghj.wav,9_10969.wav,9,VehicleEngine,5
535073__jlstaples__engine-knock.wav,9_10970.wav,9,VehicleEngine,1
535073__jlstaples__engine-knockhgjk.wav,9_10971.wav,9,VehicleEngine,3
614695__dan-audiofile__e-type-jaguar-car-engine-rev-twice-mono.wav,9_10972.wav,9,VehicleEngine,3
474486__giovanniprovenzale__mazda-3-engine-starting.wav,9_10973.wav,9,VehicleEngine,2
474486__giovanniprovenzale__mazda-3-engine-startingghj.wav,9_10974.wav,9,VehicleEngine,1
187564_(2)_qubodup__truck-engine-idle-loops.wav,9_10975.wav,9,VehicleEngine,5
23709__hazure__timber 1.wav,10_11001.wav,10,Axe,1
23709__hazure__timber 2.wav,10_11002.wav,10,Axe,1
64397_1.wav,10_11003.wav,10,Axe,5
64397_2.wav,10_11004.wav,10,Axe,5
64397_3.wav,10_11005.wav,10,Axe,1
75077_1.wav,10_11006.wav,10,Axe,3
75077_2.wav,10_11007.wav,10,Axe,4
126910_1.wav,10_11008.wav,10,Axe,1
126910_2.wav,10_11009.wav,10,Axe,5
126913_1.wav,10_11010.wav,10,Axe,3
126913_2.wav,10_11011.wav,10,Axe,1
141453.wav,10_11012.wav,10,Axe,2
150203_1.wav,10_11013.wav,10,Axe,3
172091_1.wav,10_11014.wav,10,Axe,1
220951_1.wav,10_11015.wav,10,Axe,1
220951_2.wav,10_11016.wav,10,Axe,2
220951_3.wav,10_11017.wav,10,Axe,5
250309_1.wav,10_11018.wav,10,Axe,2
250309_2.wav,10_11019.wav,10,Axe,4
250309_3.wav,10_11020.wav,10,Axe,3
258038.wav,10_11021.wav,10,Axe,3
258039.wav,10_11022.wav,10,Axe,3
258040.wav,10_11023.wav,10,Axe,3
261220_1.wav,10_11024.wav,10,Axe,1
261220_2.wav,10_11025.wav,10,Axe,4
261220_3.wav,10_11026.wav,10,Axe,3
261220_4.wav,10_11027.wav,10,Axe,4
320376_1.wav,10_11028.wav,10,Axe,5
320377_1.wav,10_11029.wav,10,Axe,5
322170.wav,10_11030.wav,10,Axe,5
328076_1.wav,10_11031.wav,10,Axe,2
328076_2.wav,10_11032.wav,10,Axe,2
366368_1.wav,10_11033.wav,10,Axe,3
366368_2.wav,10_11034.wav,10,Axe,4
366576.wav,10_11035.wav,10,Axe,5
368222.wav,10_11036.wav,10,Axe,3
401730_1.wav,10_11037.wav,10,Axe,4
401730_2.wav,10_11038.wav,10,Axe,5
410768_1.wav,10_11039.wav,10,Axe,5
410768_2.wav,10_11040.wav,10,Axe,2
419928.wav,10_11041.wav,10,Axe,4
445782.wav,10_11042.wav,10,Axe,2
452553.wav,10_11043.wav,10,Axe,2
452555.wav,10_11044.wav,10,Axe,1
452556.wav,10_11045.wav,10,Axe,3
452558.wav,10_11046.wav,10,Axe,4
452561.wav,10_11047.wav,10,Axe,1
452668.wav,10_11048.wav,10,Axe,5
454381.wav,10_11049.wav,10,Axe,4
461437.wav,10_11050.wav,10,Axe,3
461916.wav,10_11051.wav,10,Axe,5
481105.wav,10_11052.wav,10,Axe,2
481880.wav,10_11053.wav,10,Axe,1
486170.wav,10_11054.wav,10,Axe,1
487078.wav,10_11055.wav,10,Axe,2
490071.wav,10_11056.wav,10,Axe,4
490675.wav,10_11057.wav,10,Axe,1
494995.wav,10_11058.wav,10,Axe,4
511943.wav,10_11059.wav,10,Axe,2
515297.wav,10_11060.wav,10,Axe,1
515298.wav,10_11061.wav,10,Axe,5
521402.wav,10_11062.wav,10,Axe,3
521670.wav,10_11063.wav,10,Axe,4
521672.wav,10_11064.wav,10,Axe,1
521676.wav,10_11065.wav,10,Axe,2
533241.wav,10_11066.wav,10,Axe,3
541911.wav,10_11067.wav,10,Axe,2
544089.wav,10_11068.wav,10,Axe,5
553254.wav,10_11069.wav,10,Axe,2
573812.wav,10_11070.wav,10,Axe,5
573813.wav,10_11071.wav,10,Axe,3
585324.wav,10_11072.wav,10,Axe,2
608343.wav,10_11073.wav,10,Axe,4
614449.wav,10_11074.wav,10,Axe,4
644455.wav,10_11075.wav,10,Axe,4
8 Chainsaw Pulls.wav.wav,11_11101.wav,11,Chainsaw,5
04-1 Chainsaw.wav.wav,11_11102.wav,11,Chainsaw,1
515303__matt-beer__chainsaw.wav,11_11103.wav,11,Chainsaw,3
413550__forfie__chainsaw.wav,11_11104.wav,11,Chainsaw,2
351775__hard3eat__chainsaw.wav,11_11105.wav,11,Chainsaw,3
498501__16f-panska-veltrusky-david__chainsaw.wav,11_11106.wav,11,Chainsaw,1
472476__denalwa__chainsaw.wav,11_11107.wav,11,Chainsaw,4
412557__hialeytrimnal__chainsaw.wav,11_11108.wav,11,Chainsaw,2
Engine Rev.wav.wav,11_11109.wav,11,Chainsaw,3
EngineLoop.wav.wav,11_11110.wav,11,Chainsaw,3
TROUSSELLE_Jeanne_20212022_Chainsaw.wav.wav,11_11111.wav,11,Chainsaw,5
Bench grinder for chainsaw.wav,11_11112.wav,11,Chainsaw,5
Chainsaw.wav.wav,11_11113.wav,11,Chainsaw,1
FR- Chainsaw.wav.wav,11_11114.wav,11,Chainsaw,5
VA State Fair # 6 (Ice Saw).wav.wav,11_11115.wav,11,Chainsaw,3
br_Chain_Saw.mp3.wav,11_11116.wav,11,Chainsaw,4
11Chainsaw.wav.wav,11_11117.wav,11,Chainsaw,3
Electric pole chain saw small power tools edlarez vsnr.wav.wav,11_11118.wav,11,Chainsaw,1
Ice Drill.wav,11_11119.wav,11,Chainsaw,3
Outside Sound.wav,11_11120.wav,11,Chainsaw,5
electric chainsaw bounce.wav.wav,11_11121.wav,11,Chainsaw,2
cutting_tree.wav.wav,11_11122.wav,11,Chainsaw,4
Chain saw 2.mp3.wav,11_11123.wav,11,Chainsaw,2
wood chipper and chainsaw.wav,11_11124.wav,11,Chainsaw,2
"chainsaw start, saw something quick, shut off2 on offmic.flac.wav",11_11125.wav,11,Chainsaw,2
Chainsaw Start and Stop - Engine Pull Start.wav,11_11126.wav,11,Chainsaw,4
"080320 Chainsaw start, branches falling and engine cut.wav.wav",11_11127.wav,11,Chainsaw,5
"chainsaw start, saw something quick, shut off1.flac.wav",11_11128.wav,11,Chainsaw,1
ice drill gnarly raw sounds like chainsaw.flac.wav,11_11129.wav,11,Chainsaw,3
ice drill motor chainsaw drilling nearby.flac.wav,11_11130.wav,11,Chainsaw,2
chainsaw gas big engine start high rpms mono.wav.wav,11_11131.wav,11,Chainsaw,1
distant chainsaw.wav,11_11132.wav,11,Chainsaw,5
Chainsaw Starting.wav,11_11133.wav,11,Chainsaw,3
chainsaw wont start.wav.wav,11_11134.wav,11,Chainsaw,5
20181207.electric.chainsaw.33.wav.wav,11_11135.wav,11,Chainsaw,2
180607 Chainsaw on off cutting tree.flac.wav,11_11136.wav,11,Chainsaw,4
chainsaw_revving.flac.wav,11_11137.wav,11,Chainsaw,5
animal killer.mp3.wav,11_11138.wav,11,Chainsaw,3
Exterior_Chainsaw_Idle.wav.wav,11_11139.wav,11,Chainsaw,1
Exterior_Chainsaw.wav.wav,11_11140.wav,11,Chainsaw,1
ice drill gnarly raw sounds like chainsaw.wav.wav,11_11141.wav,11,Chainsaw,2
ice drill motor chainsaw drilling nearby.wav.wav,11_11142.wav,11,Chainsaw,5
chainsaw_start.wav.wav,11_11143.wav,11,Chainsaw,5
Chainsaw Stihl MSA 200 C.wav,11_11144.wav,11,Chainsaw,3
chainsaw felling tree.wav,11_11145.wav,11,Chainsaw,5
nerf_zombie_chainsaw.wav.wav,11_11146.wav,11,Chainsaw,4
Chainsaw_cutting trees.wav.wav,11_11147.wav,11,Chainsaw,2
starting chainsaw 1.wav,11_11148.wav,11,Chainsaw,3
Chainsaw Cut Slow.wav,11_11149.wav,11,Chainsaw,4
Chainsaw fast.wav.wav,11_11150.wav,11,Chainsaw,4
starting chainsaw 2.wav,11_11151.wav,11,Chainsaw,5
Chainsaw Idle.wav,11_11152.wav,11,Chainsaw,2
Chainsaw slow.wav.wav,11_11153.wav,11,Chainsaw,1
Chainsaw_2.WAV.wav,11_11154.wav,11,Chainsaw,2
Chainsaw choke.wav,11_11155.wav,11,Chainsaw,2
S7 SIERRA.mp3.wav,11_11156.wav,11,Chainsaw,4
Chainsaw start.wav.wav,11_11157.wav,11,Chainsaw,5
Chainsaw - Pull to Start and Run.wav.wav,11_11158.wav,11,Chainsaw,4
chainsaw 1.wav.wav,11_11159.wav,11,Chainsaw,3
chainsaw 4.wav.wav,11_11160.wav,11,Chainsaw,3
chainsaw 10.wav.wav,11_11161.wav,11,Chainsaw,3
chainsaw 6.wav.wav,11_11162.wav,11,Chainsaw,4
chainsaw 5.wav.wav,11_11163.wav,11,Chainsaw,1
chainsaw 7.wav.wav,11_11164.wav,11,Chainsaw,1
Chainsaw First Start (On choke).wav.wav,11_11165.wav,11,Chainsaw,1
chainsaw.mp3.wav,11_11166.wav,11,Chainsaw,2
Chainsaw Start Attempts.wav.wav,11_11167.wav,11,Chainsaw,4
Chainsaw Start Attempt 2.wav.wav,11_11168.wav,11,Chainsaw,2
chainsaw idle close rattle2.flac.wav,11_11169.wav,11,Chainsaw,4
chainsaw sawing short cuts +stop.flac.wav,11_11170.wav,11,Chainsaw,1
chainsaw sawing nearby and shut off.flac.wav,11_11171.wav,11,Chainsaw,4
chainsaw sawing nearby and idle.flac.wav,11_11172.wav,11,Chainsaw,5
chainsaw idle close rattle3.flac.wav,11_11173.wav,11,Chainsaw,1
chainsaw sawing nearby4.flac.wav,11_11174.wav,11,Chainsaw,4
chainsaw start and idle.flac.wav,11_11175.wav,11,Chainsaw,1
114594__herbertboland__generator1.wav,12_11201.wav,12,Generator,2
114595__herbertboland__generator2.wav,12_11202.wav,12,Generator,5
114596__herbertboland__generator3.wav,12_11203.wav,12,Generator,5
117114__heigh-hoo__generate.wav,12_11204.wav,12,Generator,3
124015__alienistcog__electronic-buzz1.wav,12_11205.wav,12,Generator,4
149777__robinhood76__03199-power-generator-construction-place.wav,12_11206.wav,12,Generator,1
162598__10tucker__frequency-sweep-relay-buzz.wav,12_11207.wav,12,Generator,4
189896__(1)_qubodup__diesel-power-generator.wav,12_11208.wav,12,Generator,5
189896__(2)_qubodup__diesel-power-generator.wav,12_11209.wav,12,Generator,2
201889__gutek__power-generator.wav,12_11210.wav,12,Generator,3
216093__richerlandtv__static-slows-to-a-halt.wav,12_11211.wav,12,Generator,2
216619__hunski__powerup.wav,12_11212.wav,12,Generator,3
235657__copyc4t__tf-cyborgs-at-work.wav,12_11213.wav,12,Generator,3
235967__mffm__gas-company-generator.wav,12_11214.wav,12,Generator,5
243735__deleted-user-4401185__generator-1.wav,12_11215.wav,12,Generator,4
244420__paulw2k__large-electricity-generator.wav,12_11216.wav,12,Generator,3
262870__jaegrover__electronic-computer-hard-drive-1990s-compaq-hard-drive-spooling-up-turning-off.wav,12_11217.wav,12,Generator,1
269594__ianstargem__industrial-factory-fans.wav,12_11218.wav,12,Generator,1
325606__sinjohnt__generator.wav,12_11219.wav,12,Generator,5
331309__michael-kur95__transformer-100-hz.wav,12_11220.wav,12,Generator,5
361339__spoonsandlessspoons__device-powering-up.wav,12_11221.wav,12,Generator,3
367175__discoveryme__generator-small-01.wav,12_11222.wav,12,Generator,4
367176__discoveryme__generator-large-01.wav,12_11223.wav,12,Generator,4
371840__iamgiorgio__j9-power-generator.wav,12_11224.wav,12,Generator,1
376927__cell31-sound-productions__air-compressor-running.wav,12_11225.wav,12,Generator,5
